sample,batch,FA,proportion,targetFA,type
TRAN_11F0994_0199,batch_6,16:4w1,0.002128126,standardsplus,Bside
TRAN_11F0994_0199,batch_6,17:2,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,18:0,0.007401496,standardsplus,Bside
TRAN_11F0994_0199,batch_6,18:1w9t,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,18:1w9c,0.014867462,standardsplus,Bside
TRAN_11F0994_0199,batch_6,18:1w8c,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,18:1w7c,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,18:1w5c,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,18:1w6c,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,"18:2w7,12c",0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,18:2w6t,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,18:2w6c,0.003696054,standardsplus,Bside
TRAN_11F0994_0199,batch_6,18:2w3,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,18:2,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,18:3w6,0.001039026,standardsplus,Bside
TRAN_11F0994_0199,batch_6,18:3w4,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,19:0,0.218693706,standardsplus,Bside
TRAN_11F0994_0199,batch_6,18:3w3,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,18:3w1,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,18:4w3c,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,18:4w1,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,18:5w3,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,20:0,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,20:1w11,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,20:1w9,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,20:1w7,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,20:1w5,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,20:2w6,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,20:3n7,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,20:3w6,0.000814321,standardsplus,Bside
TRAN_11F0994_0199,batch_6,20:4w6,0.501428348,standardsplus,Bside
TRAN_11F0994_0199,batch_6,20:3w3,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,20:4w3,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,20:5w3,0.175598535,standardsplus,Bside
TRAN_11F0994_0199,batch_6,21:0,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,22:0,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,22:1w9c,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,22:1w7c,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,22:2w6,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,21:5w3,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,23:0,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,22:4w6,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,22:5w6,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,22:3w6,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,22:6w4,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,22:5w3,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,22:6w3,0.000408725,standardsplus,Bside
TRAN_11F0994_0199,batch_6,24:0,9.51397E-05,standardsplus,Bside
TRAN_11F0994_0199,batch_6,24:1,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,24:1w9,0.001502832,standardsplus,Bside
TRAN_11F0994_0199,batch_6,24:1w7,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,26:0,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,26:4w2,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,27:0,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,28:0,0,standardsplus,Bside
TRAN_11F0994_0199,batch_6,29:0,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,8:0,5.70556E-05,standardsplus,Bside
CYJA_14F1347_0201,batch_7,9:0,0.000322364,standardsplus,Bside
CYJA_14F1347_0201,batch_7,10:0,5.80065E-05,standardsplus,Bside
CYJA_14F1347_0201,batch_7,11:0,2.66259E-05,standardsplus,Bside
CYJA_14F1347_0201,batch_7,11:1,8.65343E-05,standardsplus,Bside
CYJA_14F1347_0201,batch_7,12:0,0.000186382,standardsplus,Bside
CYJA_14F1347_0201,batch_7,13:0,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,13:1,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,i-14:0,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,14:0,0.02627505,standardsplus,Bside
CYJA_14F1347_0201,batch_7,14:1,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,14:1w5,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,i-15:0,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,a-15:0,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,15:0,0.00185811,standardsplus,Bside
CYJA_14F1347_0201,batch_7,15:1w7,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,15:1w5,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,i-16:0,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,16:0,0.177237482,standardsplus,Bside
CYJA_14F1347_0201,batch_7,16:1w13,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,16:1w9,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,16:1w7t,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,16:1w8c,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,16:1w7c,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,16:1w6c,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,16:1w5t,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,16:1w5c,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,16:2w6,0.002947872,standardsplus,Bside
CYJA_14F1347_0201,batch_7,14:4w3,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,i-17:0,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,a-17:0,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,16:2w5,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,16:2w4,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,17:0,0.001635594,standardsplus,Bside
CYJA_14F1347_0201,batch_7,16:3w4,0.000285278,standardsplus,Bside
CYJA_14F1347_0201,batch_7,16:3w3,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,17:1w9c,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,17:1w7c,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,16:4w3,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,16:4w1,0.000190185,standardsplus,Bside
CYJA_14F1347_0201,batch_7,17:2,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,18:0,0.007750051,standardsplus,Bside
CYJA_14F1347_0201,batch_7,18:1w9t,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,18:1w9c,0.077948395,standardsplus,Bside
CYJA_14F1347_0201,batch_7,18:1w8c,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,18:1w7c,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,18:1w5c,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,18:1w6c,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,"18:2w7,12c",0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,18:2w6t,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,18:2w6c,0.053826243,standardsplus,Bside
CYJA_14F1347_0201,batch_7,18:2w3,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,18:2,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,18:3w6,0.00400245,standardsplus,Bside
CYJA_14F1347_0201,batch_7,18:3w4,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,19:0,0.261091131,standardsplus,Bside
CYJA_14F1347_0201,batch_7,18:3w3,0.134512355,standardsplus,Bside
CYJA_14F1347_0201,batch_7,18:3w1,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,18:4w3c,0.090324703,standardsplus,Bside
CYJA_14F1347_0201,batch_7,18:4w1,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,18:5w3,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,20:0,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,20:1w11,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,20:1w9,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,20:1w7,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,20:1w5,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,20:2w6,0.000650434,standardsplus,Bside
CYJA_14F1347_0201,batch_7,20:3n7,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,20:3w6,0.001257125,standardsplus,Bside
CYJA_14F1347_0201,batch_7,20:4w6,0.226154092,standardsplus,Bside
CYJA_14F1347_0201,batch_7,20:3w3,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,20:4,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,20:4w3,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,20:5w3,0.185656986,standardsplus,Bside
CYJA_14F1347_0201,batch_7,21:0,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,22:0,0.003039161,standardsplus,Bside
CYJA_14F1347_0201,batch_7,22:1w9c,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,22:1w7c,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,22:2w6,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,21:5w3,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,23:0,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,22:4w6,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,22:5w6,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,22:3w6,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,22:6w4,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,22:5w3,0.002941216,standardsplus,Bside
CYJA_14F1347_0201,batch_7,22:6w3,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,24:0,0.00077025,standardsplus,Bside
CYJA_14F1347_0201,batch_7,24:1,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,24:1w9,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,24:1w7,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,26:0,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,26:4w2,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,27:0,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,28:0,0,standardsplus,Bside
CYJA_14F1347_0201,batch_7,29:0,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,8:0,3.08958E-05,standardsplus,Bside
DEAP_08F0688_0202,batch_7,9:0,0.000254269,standardsplus,Bside
DEAP_08F0688_0202,batch_7,10:0,2.59241E-05,standardsplus,Bside
DEAP_08F0688_0202,batch_7,11:0,2.30831E-05,standardsplus,Bside
DEAP_08F0688_0202,batch_7,11:1,1.66909E-05,standardsplus,Bside
DEAP_08F0688_0202,batch_7,12:0,0.000131396,standardsplus,Bside
DEAP_08F0688_0202,batch_7,13:0,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,13:1,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,i-14:0,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,14:0,0.040444076,standardsplus,Bside
DEAP_08F0688_0202,batch_7,14:1,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,14:1w5,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,i-15:0,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,a-15:0,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,15:0,0.001150604,standardsplus,Bside
DEAP_08F0688_0202,batch_7,15:1w7,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,15:1w5,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,i-16:0,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,16:0,0.103542972,standardsplus,Bside
DEAP_08F0688_0202,batch_7,16:1w13,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,16:1w9,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,16:1w7t,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,16:1w8c,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,16:1w7c,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,16:1w6c,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,16:1w5t,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,16:1w5c,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,16:2w6,0.005753019,standardsplus,Bside
DEAP_08F0688_0202,batch_7,14:4w3,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,i-17:0,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,a-17:0,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,16:2w5,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,16:2w4,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,17:0,0.000914446,standardsplus,Bside
DEAP_08F0688_0202,batch_7,16:3w4,0.003870858,standardsplus,Bside
DEAP_08F0688_0202,batch_7,16:3w3,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,17:1w9c,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,17:1w7c,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,16:4w3,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,16:4w1,0.006889417,standardsplus,Bside
DEAP_08F0688_0202,batch_7,17:2,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,18:0,0.008847219,standardsplus,Bside
DEAP_08F0688_0202,batch_7,18:1w9t,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,18:1w9c,0.084083564,standardsplus,Bside
DEAP_08F0688_0202,batch_7,18:1w8c,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,18:1w7c,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,18:1w5c,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,18:1w6c,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,"18:2w7,12c",0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,18:2w6t,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,18:2w6c,0.060834621,standardsplus,Bside
DEAP_08F0688_0202,batch_7,18:2w3,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,18:2,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,18:3w6,0.007643347,standardsplus,Bside
DEAP_08F0688_0202,batch_7,18:3w4,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,19:0,0.09664077,standardsplus,Bside
DEAP_08F0688_0202,batch_7,18:3w3,0.101679988,standardsplus,Bside
DEAP_08F0688_0202,batch_7,18:3w1,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,18:4w3c,0.152221677,standardsplus,Bside
DEAP_08F0688_0202,batch_7,18:4w1,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,18:5w3,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,20:0,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,20:1w11,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,20:1w9,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,20:1w7,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,20:1w5,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,20:2w6,0.001841321,standardsplus,Bside
DEAP_08F0688_0202,batch_7,20:3n7,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,20:3w6,0.004487355,standardsplus,Bside
DEAP_08F0688_0202,batch_7,20:4w6,0.237305982,standardsplus,Bside
DEAP_08F0688_0202,batch_7,20:3w3,0.0014102,standardsplus,Bside
DEAP_08F0688_0202,batch_7,20:4,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,20:4w3,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,20:5w3,0.175695414,standardsplus,Bside
DEAP_08F0688_0202,batch_7,21:0,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,22:0,0.000142405,standardsplus,Bside
DEAP_08F0688_0202,batch_7,22:1w9c,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,22:1w7c,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,22:2w6,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,21:5w3,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,23:0,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,22:4w6,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,22:5w6,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,22:3w6,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,22:6w4,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,22:5w3,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,22:6w3,0.000466634,standardsplus,Bside
DEAP_08F0688_0202,batch_7,24:0,0.000292623,standardsplus,Bside
DEAP_08F0688_0202,batch_7,24:1,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,24:1w9,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,24:1w7,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,26:0,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,26:4w2,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,27:0,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,28:0,0,standardsplus,Bside
DEAP_08F0688_0202,batch_7,29:0,0,standardsplus,Bside
MYMA_09F0777_0159,batch_7,8:0,9.85828E-05,standardsplus,core
MYMA_09F0777_0159,batch_7,9:0,0.001582801,standardsplus,core
MYMA_09F0777_0159,batch_7,10:0,7.85011E-05,standardsplus,core
MYMA_09F0777_0159,batch_7,11:0,7.48499E-05,standardsplus,core
MYMA_09F0777_0159,batch_7,11:1,0.00027019,standardsplus,core
MYMA_09F0777_0159,batch_7,12:0,0.000355993,standardsplus,core
MYMA_09F0777_0159,batch_7,13:0,0,standardsplus,core
MYMA_09F0777_0159,batch_7,13:1,0,standardsplus,core
MYMA_09F0777_0159,batch_7,i-14:0,0,standardsplus,core
MYMA_09F0777_0159,batch_7,14:0,0.016512616,standardsplus,core
MYMA_09F0777_0159,batch_7,14:1,0,standardsplus,core
MYMA_09F0777_0159,batch_7,14:1w5,0,standardsplus,core
MYMA_09F0777_0159,batch_7,i-15:0,0,standardsplus,core
MYMA_09F0777_0159,batch_7,a-15:0,0,standardsplus,core
MYMA_09F0777_0159,batch_7,15:0,0.002550373,standardsplus,core
MYMA_09F0777_0159,batch_7,15:1w7,0,standardsplus,core
MYMA_09F0777_0159,batch_7,15:1w5,0,standardsplus,core
MYMA_09F0777_0159,batch_7,i-16:0,0,standardsplus,core
MYMA_09F0777_0159,batch_7,16:0,0.275369092,standardsplus,core
MYMA_09F0777_0159,batch_7,16:1w13,0,standardsplus,core
MYMA_09F0777_0159,batch_7,16:1w9,0,standardsplus,core
MYMA_09F0777_0159,batch_7,16:1w7t,0,standardsplus,core
MYMA_09F0777_0159,batch_7,16:1w8c,0,standardsplus,core
MYMA_09F0777_0159,batch_7,16:1w7c,0,standardsplus,core
MYMA_09F0777_0159,batch_7,16:1w6c,0,standardsplus,core
MYMA_09F0777_0159,batch_7,16:1w5t,0,standardsplus,core
MYMA_09F0777_0159,batch_7,16:1w5c,0,standardsplus,core
MYMA_09F0777_0159,batch_7,16:2w6,0.000912804,standardsplus,core
MYMA_09F0777_0159,batch_7,14:4w3,0,standardsplus,core
MYMA_09F0777_0159,batch_7,i-17:0,0,standardsplus,core
MYMA_09F0777_0159,batch_7,a-17:0,0,standardsplus,core
MYMA_09F0777_0159,batch_7,16:2w5,0,standardsplus,core
MYMA_09F0777_0159,batch_7,16:2w4,0,standardsplus,core
MYMA_09F0777_0159,batch_7,17:0,0.001425799,standardsplus,core
MYMA_09F0777_0159,batch_7,16:3w4,0.001825607,standardsplus,core
MYMA_09F0777_0159,batch_7,16:3w3,0,standardsplus,core
MYMA_09F0777_0159,batch_7,17:1w9c,0,standardsplus,core
MYMA_09F0777_0159,batch_7,17:1w7c,0,standardsplus,core
MYMA_09F0777_0159,batch_7,16:4w3,0,standardsplus,core
MYMA_09F0777_0159,batch_7,16:4w1,0.000365121,standardsplus,core
MYMA_09F0777_0159,batch_7,17:2,0,standardsplus,core
MYMA_09F0777_0159,batch_7,18:0,0.018688739,standardsplus,core
MYMA_09F0777_0159,batch_7,18:1w9t,0,standardsplus,core
MYMA_09F0777_0159,batch_7,18:1w9c,0.012965461,standardsplus,core
MYMA_09F0777_0159,batch_7,18:1w8c,0,standardsplus,core
MYMA_09F0777_0159,batch_7,18:1w7c,0.105549298,standardsplus,core
MYMA_09F0777_0159,batch_7,18:1w5c,0,standardsplus,core
MYMA_09F0777_0159,batch_7,18:1w6c,0,standardsplus,core
MYMA_09F0777_0159,batch_7,"18:2w7,12c",0,standardsplus,core
MYMA_09F0777_0159,batch_7,18:2w6t,0,standardsplus,core
MYMA_09F0777_0159,batch_7,18:2w6c,0.020470532,standardsplus,core
MYMA_09F0777_0159,batch_7,18:2w3,0,standardsplus,core
MYMA_09F0777_0159,batch_7,18:2,0,standardsplus,core
MYMA_09F0777_0159,batch_7,18:3w6,0.006824119,standardsplus,core
MYMA_09F0777_0159,batch_7,18:3w4,0,standardsplus,core
MYMA_09F0777_0159,batch_7,19:0,0.500272928,standardsplus,core
MYMA_09F0777_0159,batch_7,18:3w3,0,standardsplus,core
MYMA_09F0777_0159,batch_7,18:3w1,0,standardsplus,core
MYMA_09F0777_0159,batch_7,18:4w3c,0.001475091,standardsplus,core
MYMA_09F0777_0159,batch_7,18:4w1,0,standardsplus,core
MYMA_09F0777_0159,batch_7,18:5w3,0,standardsplus,core
MYMA_09F0777_0159,batch_7,20:0,0,standardsplus,core
MYMA_09F0777_0159,batch_7,20:1w11,0,standardsplus,core
MYMA_09F0777_0159,batch_7,20:1w9,0,standardsplus,core
MYMA_09F0777_0159,batch_7,20:1w7,0,standardsplus,core
MYMA_09F0777_0159,batch_7,20:1w5,0,standardsplus,core
MYMA_09F0777_0159,batch_7,20:2w6,0.001809177,standardsplus,core
MYMA_09F0777_0159,batch_7,20:3n7,0,standardsplus,core
MYMA_09F0777_0159,batch_7,20:3w6,0.003127265,standardsplus,core
MYMA_09F0777_0159,batch_7,20:4w6,0.049609046,standardsplus,core
MYMA_09F0777_0159,batch_7,20:3w3,0,standardsplus,core
MYMA_09F0777_0159,batch_7,20:4,0,standardsplus,core
MYMA_09F0777_0159,batch_7,20:4w3,0,standardsplus,core
MYMA_09F0777_0159,batch_7,20:5w3,0.472885171,standardsplus,core
MYMA_09F0777_0159,batch_7,21:0,0,standardsplus,core
MYMA_09F0777_0159,batch_7,22:0,0,standardsplus,core
MYMA_09F0777_0159,batch_7,22:1w9c,0,standardsplus,core
MYMA_09F0777_0159,batch_7,22:1w7c,0,standardsplus,core
MYMA_09F0777_0159,batch_7,22:2w6,0,standardsplus,core
MYMA_09F0777_0159,batch_7,21:5w3,0,standardsplus,core
MYMA_09F0777_0159,batch_7,23:0,0,standardsplus,core
MYMA_09F0777_0159,batch_7,22:4w6,0,standardsplus,core
MYMA_09F0777_0159,batch_7,22:5w6,0,standardsplus,core
MYMA_09F0777_0159,batch_7,22:3w6,0,standardsplus,core
MYMA_09F0777_0159,batch_7,22:6w4,0,standardsplus,core
MYMA_09F0777_0159,batch_7,22:5w3,0,standardsplus,core
MYMA_09F0777_0159,batch_7,22:6w3,0.00517377,standardsplus,core
MYMA_09F0777_0159,batch_7,24:0,0,standardsplus,core
MYMA_09F0777_0159,batch_7,24:1,0,standardsplus,core
MYMA_09F0777_0159,batch_7,24:1w9,0,standardsplus,core
MYMA_09F0777_0159,batch_7,24:1w7,0,standardsplus,core
MYMA_09F0777_0159,batch_7,26:0,0,standardsplus,core
MYMA_09F0777_0159,batch_7,26:4w2,0,standardsplus,core
MYMA_09F0777_0159,batch_7,27:0,0,standardsplus,core
MYMA_09F0777_0159,batch_7,28:0,0,standardsplus,core
MYMA_09F0777_0159,batch_7,29:0,0,standardsplus,core
PADE_12F1178_0196,batch_7,8:0,0.000122515,standardsplus,Bside
PADE_12F1178_0196,batch_7,9:0,0.0006179,standardsplus,Bside
PADE_12F1178_0196,batch_7,10:0,0.000122515,standardsplus,Bside
PADE_12F1178_0196,batch_7,11:0,5.59306E-05,standardsplus,Bside
PADE_12F1178_0196,batch_7,11:1,0.00015048,standardsplus,Bside
PADE_12F1178_0196,batch_7,12:0,0.000725767,standardsplus,Bside
PADE_12F1178_0196,batch_7,13:0,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,13:1,0.000633881,standardsplus,Bside
PADE_12F1178_0196,batch_7,i-14:0,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,14:0,0.067704047,standardsplus,Bside
PADE_12F1178_0196,batch_7,14:1,0.004438496,standardsplus,Bside
PADE_12F1178_0196,batch_7,14:1w5,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,i-15:0,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,a-15:0,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,15:0,0.004214774,standardsplus,Bside
PADE_12F1178_0196,batch_7,15:1w7,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,15:1w5,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,i-16:0,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,16:0,0.132908527,standardsplus,Bside
PADE_12F1178_0196,batch_7,16:1w13,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,16:1w9,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,16:1w7t,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,16:1w8c,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,16:1w7c,0.056178339,standardsplus,Bside
PADE_12F1178_0196,batch_7,16:1w6c,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,16:1w5t,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,16:1w5c,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,16:2w6,0.015314344,standardsplus,Bside
PADE_12F1178_0196,batch_7,14:4w3,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,i-17:0,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,a-17:0,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,16:2w5,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,16:2w4,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,17:0,0.000581945,standardsplus,Bside
PADE_12F1178_0196,batch_7,16:3w4,0.010919793,standardsplus,Bside
PADE_12F1178_0196,batch_7,16:3w3,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,17:1w9c,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,17:1w7c,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,16:4w3,0,standardsplus,Bside
PADE_12F1178_0196,batch_7,16:4w1,0.039684125,standardsplus,Bside
PADE_12F1178_0196,batch_7,17:2,0,standardsplus,Bside
